raceId	circuitId	count	mean	std	min	25%	50%	75%	max
73	3	842.0	96346.62232779097	5666.732980343399	91447.0	93646.25	94495.5	97006.5	136560.0
74	21	985.0	86257.2456852792	5160.411656641373	81858.0	84541.0	85089.0	85813.0	148366.0
75	4	981.0	81753.06625891947	17069.677885029538	75641.0	77409.0	78132.0	80035.0	391146.0
76	6	1209.0	82586.50537634408	9706.393226992157	75842.0	78274.0	79461.0	82332.0	159701.0
77	20	1084.0	95025.27121771217	5333.217602068033	90711.0	92543.25	93490.0	95139.5	136132.0
78	7	1136.0	81664.07834507042	55415.17919101075	74384.0	76395.75	77353.0	79200.0	1921214.0
79	19	432.0	75122.35879629629	4619.020813406109	71497.0	73255.75	74295.5	75042.75	113758.0
80	8	1176.0	80945.98979591837	13500.804754764762	76423.0	78376.25	79148.0	80697.25	510293.0
81	9	1133.0	86659.92850838482	11065.922178236138	80502.0	83058.0	84159.0	85882.0	305023.0
82	10	1275.0	79924.06901960785	22206.49536432346	74873.0	77124.0	77785.0	79216.5	846799.0
83	11	1143.0	86576.21522309711	20266.022746820705	81219.0	83217.5	84130.0	85930.0	585712.0
84	5	1015.0	91744.70935960591	48804.40802485033	84770.0	87083.0	88015.0	90367.5	1617815.0
85	14	1045.0	86136.43732057416	5745.549907585858	81504.0	83824.0	84520.0	85974.0	130507.0
86	13	730.0	126147.69726027397	19317.31236237276	111453.0	118305.5	120211.5	123622.5	229367.0
87	18	1186.0	78639.2065767285	57134.09144912329	72268.0	74131.5	74877.0	76087.5	2022173.0
88	22	909.0	103227.44554455446	20733.715265158	91540.0	93964.0	95326.0	97991.0	335664.0
89	17	996.0	108572.36847389558	24962.464518511784	93242.0	95530.25	97104.0	100916.0	195180.0
90	1	980.0	90808.45714285714	34465.03808519131	84125.0	86967.25	88092.0	90081.5	1150467.0
91	2	1002.0	100015.54391217565	6450.961903862306	94223.0	96597.0	97819.5	100812.25	156658.0
92	3	1055.0	95387.92322274881	10045.33179481463	90252.0	92397.5	93487.0	95065.0	356806.0
93	21	1082.0	85242.71164510166	4895.3682506021905	80411.0	83055.5	83807.0	85148.5	118951.0
94	4	1106.0	81294.19349005425	4716.833800633557	77450.0	79231.75	79949.5	81044.5	109599.0
95	6	905.0	85515.9226519337	16976.021010993478	74439.0	77118.0	79164.0	83804.0	165854.0
96	20	968.0	94672.68388429753	5045.906394653754	89468.0	92156.5	93266.5	94928.0	125378.0
97	7	1154.0	77728.34835355286	5868.059407122399	73622.0	75396.25	76449.5	77600.75	175334.0
98	19	864.0	86033.70370370371	23965.572120908	70399.0	72154.5	73281.0	91667.25	168379.0
99	8	1290.0	78914.17906976744	4156.835530278226	75377.0	76974.5	77637.5	79037.75	106677.0
100	9	1084.0	85765.57287822878	12150.635184930426	78739.0	80939.5	81728.0	84252.5	156583.0
101	10	1202.0	77843.47088186356	5338.549365554311	73780.0	75563.25	76274.0	77652.25	149688.0
102	11	1185.0	84107.86751054852	4991.814764397824	79071.0	81618.0	82521.0	84348.0	121186.0
103	13	613.0	126997.63295269168	34724.72529478185	105108.0	107979.0	109493.0	123930.0	463888.0
104	14	904.0	86690.60398230089	6320.558522097367	81046.0	83560.75	84461.0	86866.0	126256.0
105	17	1008.0	97479.70734126984	5862.386433001225	92238.0	94786.75	95744.0	97600.25	150427.0
106	22	974.0	97773.03798767967	5185.096275184644	92730.0	95054.0	96188.5	97955.5	134620.0
107	18	1232.0	76011.63311688312	6127.277184550991	71473.0	72835.75	73583.0	75911.75	112710.0
108	1	841.0	99997.81688466112	18671.205704232445	87724.0	89788.0	91575.0	99098.0	178163.0
109	2	846.0	101998.90070921986	11855.306077803883	96412.0	98790.25	99837.0	101159.0	335793.0
110	18	777.0	104839.91377091377	23733.881667713766	82032.0	86620.0	90571.0	132601.0	220057.0
111	21	1102.0	86954.64791288566	6018.5411297890905	82491.0	84773.5	85771.5	86752.75	183152.0
112	4	917.0	89375.64994547438	16115.348861659959	80143.0	82218.0	84068.0	85571.0	160693.0
113	70	1076.0	74695.39869888476	10367.230408558842	68337.0	70643.5	71628.5	72738.5	156889.0
114	6	1150.0	80484.47304347825	9888.15226701038	74545.0	76456.0	77579.0	79672.75	140491.0
115	7	1043.0	80029.38734419942	7163.02304555584	76040.0	77735.0	78759.0	80018.5	219296.0
116	20	1085.0	96946.4405529954	5673.43265296475	92621.0	94463.0	95562.0	96933.0	138204.0
117	8	1252.0	79642.01757188498	4598.828127031619	75512.0	77628.0	78505.5	79894.0	119026.0
118	9	1140.0	90055.14385964912	14009.450568437924	82236.0	84691.25	85702.5	87699.75	175466.0
119	10	879.0	82703.95108077361	17604.958409108567	74917.0	77254.0	78454.0	80341.0	423979.0
120	11	1114.0	86829.13734290843	5977.698445721758	82095.0	84365.0	85280.5	87381.5	196623.0
121	14	813.0	86474.21156211563	8143.046724213444	81832.0	83343.0	84474.0	86386.0	191702.0
122	19	1101.0	79481.83923705723	10054.419658246406	71473.0	74068.0	76397.0	80447.0	167667.0
123	22	907.0	98206.5303197354	5960.425970369222	93408.0	95574.0	96286.0	98455.0	163178.0
124	1	562.0	107321.21708185054	54285.46013534461	88541.0	92529.25	95077.5	100144.0	1174484.0
125	2	921.0	104512.2345276873	13500.100037445052	98049.0	101087.0	102204.0	103647.0	344193.0
126	18	1197.0	80097.68421052632	17097.317590433697	76079.0	77575.0	78578.0	79542.0	641546.0
127	21	963.0	88293.34060228453	4439.936684603438	84170.0	86339.5	87305.0	88670.0	129367.0
128	4	913.0	85200.83023001095	5635.843595757385	80355.0	83365.0	83921.0	84530.0	152047.0
129	70	1060.0	80723.66886792453	17477.137479372104	69298.0	71835.75	73243.0	75416.25	137557.0
130	6	1353.0	83429.29637841832	8223.976041464735	78023.0	81228.0	82450.0	83654.0	284091.0
131	7	1273.0	81926.65278868814	11263.23841123326	75960.0	77994.0	79001.0	80457.0	195442.0
132	20	1167.0	97648.16109682948	5920.070392391417	92226.0	95433.0	96400.0	97725.5	174237.0
133	9	922.0	94557.16052060737	10148.948715968158	83083.0	87441.5	91742.5	98027.5	150501.0
134	8	1060.0	78463.07358490567	4895.580706656998	75045.0	76622.25	77556.5	78315.25	171094.0
135	10	1011.0	80844.47774480713	9222.704497905825	76462.0	78457.5	79484.0	80594.5	315810.0
136	11	1350.0	80742.0674074074	4092.017106048576	76207.0	79013.25	79930.0	80933.0	116007.0
137	13	733.0	112631.64256480218	4414.846583790239	107176.0	110587.0	111481.0	112346.0	138288.0
138	14	811.0	88326.60542540075	15515.443861343092	83657.0	86056.0	86897.0	87887.5	510556.0
139	19	1315.0	76293.01977186312	5023.042275785382	72738.0	74658.5	75420.0	76325.0	187383.0
140	22	739.0	100953.98646820027	16122.647802047533	96125.0	98090.0	99150.0	100374.0	509444.0
141	1	913.0	104914.22891566265	23407.87329630042	88214.0	91360.0	93178.0	99580.0	170345.0
142	2	803.0	120450.20547945205	24500.196046116132	100962.0	106142.0	111616.0	121170.5	257968.0
143	18	1119.0	85571.18498659518	17972.74923377921	75693.0	78507.0	79747.0	90454.5	472855.0
144	21	1015.0	90223.0315270936	6274.9444228497505	85524.0	87932.0	89128.0	90325.0	224411.0
145	4	1160.0	85841.19655172413	5456.504385727506	81151.0	83419.0	84398.5	86175.5	140004.0
146	70	1029.0	76860.57628765792	16056.538030065967	70843.0	72662.0	73783.0	75498.0	446036.0
147	6	1130.0	85217.3831858407	22486.889161827912	79424.0	82248.25	83351.5	85151.25	753601.0
148	7	957.0	84126.5329153605	13694.679650213811	77205.0	80042.0	80741.0	82011.0	342697.0
149	20	1255.0	81971.89641434263	4554.7407516367275	78354.0	80341.0	81232.0	81932.5	123022.0
150	8	1326.0	79643.7156862745	4647.587492315485	76088.0	77950.75	78820.5	79750.5	172275.0
151	9	984.0	88000.1361788618	4702.913287676685	83405.0	85907.25	87069.5	88333.25	130352.0
152	10	656.0	106369.78658536586	5504.68467777337	101808.0	104207.25	105132.0	106075.0	152927.0
153	11	1306.0	82345.48468606432	30436.492618610868	76723.0	79366.25	80540.0	82049.0	1169677.0
154	13	510.0	116570.86470588236	13467.655087334399	109758.0	112990.25	114199.0	116427.75	368912.0
155	14	868.0	89274.42396313364	5213.327024938318	85073.0	87212.0	88329.0	89394.0	163579.0
156	19	1324.0	77606.37688821752	5082.0270917468815	74448.0	75949.0	76715.5	77755.75	173435.0
157	22	1002.0	101900.90119760479	7059.844608440277	96450.0	98862.75	100054.0	102002.25	188867.0
158	1	863.0	99751.7056778679	17637.174161690236	91481.0	94119.0	95047.0	96775.0	381969.0
159	18	974.0	78847.16016427104	4634.9758814250545	74755.0	77030.0	78026.5	79070.75	139655.0
160	21	1068.0	90917.89700374533	5885.716335524424	86523.0	89099.5	89903.0	90689.25	192437.0
161	9	1169.0	90448.9255774166	5132.745081068269	86217.0	88662.0	89317.0	90185.0	170202.0
162	4	1135.0	88307.3462555066	5011.829825709457	84470.0	86514.0	87277.0	87896.0	134527.0
163	20	1037.0	93619.7531340405	7636.528395111607	82269.0	90881.0	93206.0	94789.0	141481.0
164	6	1139.0	85511.05443371378	4481.875533867104	81571.0	83893.5	84784.0	85915.0	165302.0
165	7	1292.0	88222.34752321981	10497.981203180965	79049.0	81610.0	82690.0	96482.75	261594.0
166	8	1297.0	83375.03777949113	4250.651654756474	79479.0	81768.0	82603.0	83438.0	138601.0
167	70	1082.0	76906.97966728281	16546.09784068491	71783.0	73885.25	74575.0	75663.25	564047.0
168	10	784.0	114235.45790816327	14779.889199921468	104300.0	107484.75	108256.5	117828.75	195109.0
169	11	1475.0	84592.69966101694	9019.210785389268	80028.0	82278.5	83344.0	84686.0	294917.0
170	13	828.0	123424.7850241546	17303.48821791544	113803.0	116299.5	117959.0	123090.0	224570.0
171	14	669.0	103042.18385650225	27632.584207193562	85595.0	87616.0	88710.0	106028.0	337100.0
172	19	1244.0	81014.95176848874	7604.3017886962425	74711.0	76629.75	77735.5	83750.5	135023.0
173	22	1006.0	104520.1630218688	5747.45769064338	99189.0	101732.0	103213.5	105039.75	184098.0
174	2	915.0	104917.29508196721	10268.230216941227	98543.0	101228.0	102316.0	103819.5	166981.0
175	1	740.0	102112.6608108108	14679.22407383404	92112.0	94980.75	96458.5	99295.5	169179.0
176	18	1028.0	82739.11575875487	10499.232117107626	78448.0	80125.75	81341.0	82381.25	328467.0
177	21	934.0	93189.25802997859	7881.6068598518295	88547.0	90954.25	91897.0	93074.5	279926.0
178	6	1122.0	86060.88057040998	3637.416436161697	82259.0	84154.5	85120.0	86790.25	125301.0
179	4	1114.0	88875.99281867145	5182.180899665472	84982.0	87026.25	87880.5	88857.5	193764.0
180	7	957.0	89516.00835945664	15951.829839290769	80382.0	82424.0	83752.0	85880.0	282892.0
181	8	1078.0	98496.07235621521	21011.89435029333	79227.0	82840.25	93903.0	98409.25	253789.0
182	9	1066.0	94030.67260787993	9530.454870676926	88309.0	90463.0	91476.0	92606.5	159399.0
183	70	1286.0	76098.6197511664	9347.684127312725	72107.0	74235.0	74948.5	75997.5	377189.0
184	10	643.0	110625.74027993779	4635.463597046494	105270.0	108598.0	109445.0	110758.0	152486.0
185	11	1458.0	84415.07270233196	3979.822601721851	80699.0	82644.25	83624.0	84600.0	118218.0
186	13	849.0	119180.42991755006	5974.724273862297	113955.0	116832.0	117749.0	119165.0	232416.0
187	14	811.0	88680.92108508015	7676.077072849949	85579.0	86704.5	87256.0	88422.5	258071.0
188	20	1006.0	94577.64910536779	15050.997948075381	81282.0	84531.75	86923.5	99671.5	159456.0
189	2	786.0	105806.88676844783	16303.591738734769	100267.0	102747.25	103597.0	105405.25	504090.0
190	22	926.0	106191.98056155507	4853.388945786356	101319.0	104202.25	105007.0	106177.75	136355.0
191	1	713.0	97903.0701262272	8007.4212699190375	91649.0	95456.0	96470.0	97763.0	213827.0
192	18	1148.0	82933.06794425087	3991.8561880712427	79337.0	81072.25	82042.5	83303.0	114315.0
193	25	1289.0	92765.50349107836	4896.566018811492	88179.0	90373.0	91562.0	93490.0	148830.0
194	21	902.0	93979.56762749446	5819.914908487607	89345.0	91440.75	92586.0	94491.75	150320.0
195	4	1159.0	88617.77480586713	5248.975857853128	84275.0	86708.5	87645.0	88714.0	188069.0
196	6	1177.0	87478.9940526763	7942.006129093355	82948.0	85390.0	86739.0	87983.0	330053.0
197	7	888.0	91242.9222972973	22904.736264880703	79379.0	82713.25	83933.0	85842.0	546038.0
198	8	1371.0	82264.04522246536	6117.988745965757	77523.0	80096.5	81154.0	82536.5	213452.0
199	9	959.0	108235.0385818561	16581.141885752677	95704.0	100526.0	104038.0	108084.5	382273.0
200	70	997.0	78521.02708124374	10123.350057258516	72878.0	74891.0	75970.0	76908.0	199888.0
201	10	840.0	109460.43214285714	6731.060738666585	106116.0	107328.5	108147.0	109673.75	267303.0
202	11	1330.0	84199.28270676691	4760.304290728984	79286.0	81948.5	83321.5	84707.0	156160.0
203	13	467.0	145076.64239828693	55404.326761464756	123766.0	132392.0	134911.0	142345.0	957277.0
204	14	876.0	90119.74200913242	14745.561164449033	85139.0	87397.25	88546.0	89944.0	484875.0
205	20	1251.0	85122.82254196642	20714.74342743553	80450.0	82570.0	83727.0	84778.5	794653.0
206	22	808.0	105138.19801980197	4467.049744570453	100190.0	103101.0	103919.5	105812.75	132601.0
207	1	778.0	96326.91902313624	14937.439182663697	90585.0	93131.0	94628.5	96089.0	421524.0
208	18	1361.0	81519.0484937546	7166.172569727666	78397.0	79609.0	80453.0	81124.0	262641.0
209	25	1058.0	95692.04253308129	15490.17291717125	87981.0	90084.5	91198.0	92796.25	198402.0
210	21	897.0	90288.22408026755	4863.574020428531	85531.0	87897.0	89131.0	90718.0	141169.0
211	6	771.0	119601.46692607003	8105.006827104538	113315.0	116370.0	117811.0	119924.5	271389.0
212	4	1190.0	86331.24285714286	4848.422096404859	82242.0	84186.0	85249.0	86311.25	143021.0
213	7	796.0	87191.92462311558	13712.889914534706	79635.0	82077.0	83269.5	84617.25	205425.0
214	8	1187.0	83838.60741364786	7385.249397751839	77910.0	80187.5	81206.0	82977.5	148104.0
215	9	1024.0	91178.6669921875	10561.555743072222	84475.0	87393.5	88232.0	89840.5	174856.0
216	10	655.0	109984.96030534351	6518.903682496276	105747.0	107557.0	108369.0	110272.5	196256.0
217	11	1297.0	83373.5034695451	4890.484999888199	78372.0	81480.0	82220.0	83303.0	148207.0
218	13	791.0	132219.6422250316	27058.000466596124	112692.0	117486.0	123044.0	136385.5	437359.0
219	14	948.0	88592.76371308017	5550.073872723135	84808.0	86632.5	87395.5	88265.75	190004.0
220	70	1275.0	74986.25333333333	4076.672286733023	71814.0	73352.0	74126.0	74947.0	103245.0
221	20	928.0	82777.53448275862	5678.028639668711	78805.0	81037.5	81805.0	82536.0	180630.0
222	22	905.0	103353.60220994476	5334.447181590699	98942.0	100915.0	102016.0	103950.0	191949.0
223	26	1345.0	87072.1464684015	3844.523232344551	83135.0	85506.0	86329.0	87130.0	112897.0
224	1	812.0	99021.05049261084	8259.53151334195	93421.0	95907.25	97084.5	99058.5	214469.0
225	18	1102.0	96868.48638838476	10280.940117235548	81547.0	86343.5	98036.0	100473.75	143178.0
226	25	1116.0	98446.64605734767	30808.511378088442	89413.0	91903.0	93116.5	95481.75	941618.0
227	20	1105.0	85186.72850678733	6150.33979020024	81363.0	83113.0	83786.0	85053.0	206980.0
228	21	1044.0	93190.64750957854	7314.241089119478	88931.0	90523.5	91389.5	93050.75	237485.0
229	6	782.0	99796.0895140665	14934.972862007617	85205.0	87909.5	95723.5	109909.0	291438.0
230	4	596.0	113189.83724832215	8744.876785791637	105517.0	110355.25	111663.0	113210.75	264604.0
231	7	920.0	85562.10978260869	4543.016545400938	81916.0	83654.0	84608.5	85696.75	133000.0
232	8	1087.0	82347.86292548299	3873.385395762089	78610.0	80390.0	81505.0	82770.5	107366.0
233	9	866.0	93658.72517321016	5587.364334501898	89288.0	91376.5	92558.5	93731.25	192187.0
234	10	686.0	111430.56268221575	8117.661834336852	106504.0	108777.5	110014.0	111750.75	258683.0
235	11	988.0	84920.7914979757	4686.5185142324735	80093.0	82713.75	83763.5	85580.5	115325.0
236	13	600.0	122689.93333333333	18941.527381077332	113067.0	115392.5	117023.0	119702.25	309896.0
237	14	627.0	90259.41626794258	5114.504288353034	86110.0	88055.0	89028.0	90164.0	157931.0
238	27	1284.0	88531.92990654205	7264.678291851141	82873.0	86032.75	86941.0	88614.75	266095.0
239	22	816.0	108713.01593137255	4615.000958702569	104043.0	106400.5	107508.5	109466.25	141848.0
337	3	912.0	123994.8826754386	5090.928631163762	118287.0	120886.25	122655.5	125040.75	170108.0
338	1	919.0	101076.80957562568	37312.55854575753	88358.0	90962.0	92981.0	99156.0	1097260.0
339	2	1041.0	104026.1171950048	22763.450202904176	97054.0	99854.0	101804.0	105120.0	800555.0
340	17	985.0	118109.44670050761	39401.01940286844	102061.0	109337.0	112433.0	117932.0	1026445.0
341	4	1320.0	89306.26666666666	4202.255380223413	84357.0	87024.75	88243.5	90126.75	131181.0
342	6	1381.0	85808.72845763939	14587.540196613187	75192.0	77715.0	79853.0	83067.0	155664.0
343	5	1293.0	93885.030162413	4470.637947168422	89165.0	91428.0	92738.0	94903.0	149240.0
344	7	1445.0	82746.44152249135	5628.5297222284225	76972.0	80291.0	81382.0	83222.0	160274.0
345	12	1251.0	107433.16067146283	14992.3729499157	98766.0	101377.5	102914.0	105481.5	364173.0
346	9	1133.0	99351.35216240071	8114.97548610015	90874.0	95376.0	97257.0	99525.0	165709.0
347	10	1382.0	80806.17366136034	9125.136350099556	75824.0	78232.0	79655.5	81233.0	357935.0
348	11	1379.0	89089.87599709934	7763.736637473542	82362.0	85832.5	87588.0	89884.0	237405.0
349	13	920.0	122916.42608695652	16387.614163199192	109069.0	113355.75	116331.0	126008.0	193630.0
350	14	1105.0	88298.86968325792	3889.9595708791917	84139.0	86258.0	87450.0	89260.0	129714.0
351	15	1205.0	118746.38921161825	13656.003172532672	107976.0	112959.0	114301.0	117807.0	344180.0
352	22	930.0	104808.70215053763	16903.537314994577	93474.0	96778.25	98268.0	102400.75	165351.0
353	35	1097.0	198826.32452142207	410086.57930151484	110257.0	116129.0	126438.0	159664.0	2942501.0
354	18	1649.0	80874.46027895695	14937.324310532962	73851.0	77043.0	77919.0	79692.0	477507.0
355	24	1187.0	110506.40690817186	14308.012555219653	101274.0	104253.0	105999.0	108422.5	166921.0
841	1	1083.0	95618.77377654663	19581.75074808305	88947.0	91708.0	93421.0	95951.0	708170.0
842	2	1128.0	106844.6719858156	5981.515977732365	100571.0	103482.25	105339.0	107495.75	171696.0
843	17	1284.0	105659.2507788162	4713.76343607666	98993.0	102969.5	104369.5	106625.75	137278.0
844	5	1302.0	95400.36559139784	5724.630527365845	89703.0	92654.0	94108.5	95923.5	174976.0
845	4	1491.0	92749.42052313883	4905.421113307249	86727.0	90099.5	91549.0	93594.5	119895.0
846	6	1604.0	99203.54301745637	129071.0225053205	76234.0	80656.75	82048.0	84489.75	1314798.0
847	7	1488.0	220450.71505376344	912386.7704067893	76956.0	92365.5	103315.0	121544.75	7507547.0
848	12	1343.0	107504.34549516009	4768.903234432599	101852.0	104573.5	106252.0	108488.5	147804.0
849	9	1075.0	104956.72372093023	8702.308034724685	93391.0	98251.0	101233.0	111696.5	138918.0
850	20	1273.0	100239.72191673213	4886.817703952696	94302.0	97675.0	99300.0	101324.0	144536.0
851	11	1489.0	94755.08797850907	9661.362081428491	83415.0	88043.0	90895.0	101502.0	151214.0
852	13	888.0	120528.80518018018	13071.562008969555	109883.0	114286.75	116781.5	119560.25	196805.0
853	14	889.0	95309.73903262093	36726.81926659084	86187.0	88778.0	90323.0	92231.0	1098880.0
854	15	1335.0	120600.50561797753	10337.234568443313	108454.0	115429.5	117637.0	121117.0	196634.0
855	22	1221.0	104489.39803439804	9922.78877347886	96568.0	99641.0	101537.0	104201.0	153934.0
856	35	1205.0	108893.22904564315	11557.490790726466	99605.0	103002.0	105626.0	108316.0	167274.0
857	68	1186.0	93231.47723440135	6071.983395982294	87249.0	90190.75	92004.0	94041.25	191592.0
858	24	1172.0	108615.13651877134	5387.795125344638	102612.0	105498.75	107648.5	109571.5	174331.0
859	18	1552.0	79987.84020618557	3793.017826696455	75324.0	78011.0	78986.5	80573.25	125881.0
860	1	1044.0	98469.92911877394	13765.035674302397	89187.0	92173.25	94079.5	96656.5	173810.0
861	2	1270.0	179399.37637795275	401990.8096812273	100722.0	109108.25	121541.5	131886.25	3138842.0
862	17	1291.0	104809.6096049574	6398.845294890219	99960.0	102383.5	103462.0	105045.5	255723.0
